  0.824912   0.875862   0.916181   0.945378   0.963101   0.969131   0.963395    0.94597   0.917079   0.877051   0.826297   0.765414   0.695385   0.617559   0.533008   0.441469    0.34093   0.228907   0.105092 -0.0265986  -0.158565  -0.282692  -0.393914  -0.491664  -0.578497  -0.657364  -0.729612  -0.794686  -0.851047  -0.897214  -0.932266  -0.955787  -0.967628  -0.967735  -0.956126  -0.932927  -0.898404  -0.852972  -0.797184  -0.731719  -0.657373  -0.575047   -0.48574  -0.390538  -0.290595  -0.187124 -0.0813819   0.025348    0.13177   0.236593   0.338544   0.436385   0.528929   0.615053   0.693711   0.763948
  0.796925   0.846147   0.885097   0.913304   0.930426   0.936251   0.930709   0.913876   0.885965   0.847295   0.798264   0.739446   0.671792   0.596607   0.514924   0.426491   0.329363   0.221141   0.101526 -0.0256962  -0.153186  -0.273101   -0.38055  -0.474983   -0.55887  -0.635061  -0.704858  -0.767725  -0.822173  -0.866774  -0.900636   -0.92336  -0.934799  -0.934903  -0.923688  -0.901275  -0.867924  -0.824033  -0.770138  -0.706894   -0.63507  -0.555537   -0.46926  -0.377288  -0.280735  -0.180775 -0.0786208   0.024488     0.1273   0.228566   0.327058    0.42158   0.510984   0.594186   0.670175   0.738029
  0.759264    0.80616    0.84327   0.870144   0.886456   0.892006   0.886727   0.870688   0.844097   0.807254    0.76054   0.704501   0.640045   0.568413    0.49059   0.406336   0.313798    0.21069  0.0967284 -0.0244818  -0.145947  -0.260195  -0.362566  -0.452537  -0.532459   -0.60505  -0.671548  -0.731444  -0.783319  -0.825813  -0.858075  -0.879725  -0.890623  -0.890722  -0.880037  -0.858684  -0.826908  -0.785092  -0.733743  -0.673488  -0.605058  -0.529284  -0.447084  -0.359458  -0.267469  -0.172232 -0.0749054  0.0233308   0.121284   0.217765   0.311602   0.401657   0.486836   0.566106   0.638504   0.703152
  0.712387   0.756388   0.791206   0.816421   0.831726   0.836934    0.83198   0.816932   0.791982   0.757414   0.713584   0.661006   0.600529   0.533319   0.460301   0.381249   0.294424   0.197682  0.0907564 -0.0229703  -0.136936  -0.244131  -0.340181  -0.424597  -0.499585  -0.567694  -0.630087  -0.686285  -0.734957  -0.774827  -0.805097   -0.82541  -0.835636  -0.835729  -0.825703  -0.805668  -0.775855   -0.73662  -0.688442  -0.631907  -0.567702  -0.496606  -0.419481  -0.337265  -0.250955  -0.161599 -0.0702808  0.0218903   0.113796    0.20432   0.292364   0.376859   0.456779   0.531155   0.599083   0.659739
 0.656863  0.697434  0.729539  0.752789  0.766901  0.771702  0.767135  0.753259  0.730254  0.698381  0.657966  0.609486  0.553723  0.491751  0.424425  0.351534  0.271476  0.182275 0.0836827  -0.02118 -0.126263 -0.225103 -0.313667 -0.391503 -0.460647 -0.523447 -0.580977 -0.632795 -0.677674 -0.714436 -0.742347 -0.761077 -0.770505 -0.770591 -0.761347 -0.742874 -0.715384 -0.679207 -0.634784 -0.582655 -0.523454   -0.4579 -0.386787 -0.310978 -0.231395 -0.149004 -0.064803 0.0201842  0.104926  0.188395  0.269576  0.347486  0.421177  0.489756   0.55239  0.608318
  0.593365   0.630014   0.659016   0.680018   0.692766   0.697103   0.692977   0.680443   0.659662   0.630869   0.594362   0.550568   0.500196   0.444215   0.383396   0.317552   0.245233   0.164654  0.0755933 -0.0191326  -0.114057  -0.203343  -0.283345  -0.353657  -0.416117  -0.472847  -0.524815  -0.571624  -0.612164  -0.645373  -0.670586  -0.687505  -0.696022  -0.696099  -0.687749  -0.671061  -0.646229  -0.613549  -0.573421  -0.526331  -0.472853  -0.413635  -0.349397  -0.280917  -0.209027    -0.1346 -0.0585386   0.018233  0.0947833   0.170183   0.243517   0.313895   0.380463   0.442412   0.498991   0.549513
  0.522665   0.554947   0.580493   0.598992   0.610221   0.614042   0.610408   0.599367   0.581062     0.5557   0.523543   0.484967   0.440596   0.391286   0.337714   0.279715   0.216013   0.145036  0.0665862 -0.0168529  -0.100467  -0.179114  -0.249584  -0.311519  -0.366536  -0.416506  -0.462282  -0.503514  -0.539224  -0.568475  -0.590684  -0.605587   -0.61309  -0.613158  -0.605802  -0.591103  -0.569229  -0.540444  -0.505096  -0.463618  -0.416512   -0.36435  -0.307765  -0.247445  -0.184121  -0.118562 -0.0515636  0.0160605  0.0834897   0.149905   0.214502   0.276494    0.33513   0.389698   0.439536   0.484038
   0.44562   0.473143   0.494924   0.510696    0.52027   0.523527   0.520429   0.511016   0.495409   0.473786   0.446368   0.413479   0.375649   0.333607   0.287932   0.238483   0.184171   0.123656  0.0567709 -0.0143686 -0.0856575  -0.152711  -0.212793  -0.265598  -0.312506   -0.35511  -0.394138  -0.429292  -0.459738  -0.484678  -0.503613  -0.516319  -0.522716  -0.522774  -0.516502   -0.50397  -0.485321  -0.460778  -0.430641  -0.395277  -0.355115  -0.310642  -0.262398   -0.21097   -0.15698  -0.101085 -0.0439627  0.0136931  0.0711827   0.127808   0.182882   0.235736   0.285729   0.332253   0.374745   0.412687
  0.363166   0.385596   0.403347   0.416201   0.424003   0.426658   0.424133   0.416461   0.403742    0.38612   0.363776   0.336972   0.306142   0.271879   0.234655   0.194356   0.150094   0.100776  0.0462664   -0.01171 -0.0698081  -0.124455   -0.17342  -0.216454  -0.254682  -0.289403   -0.32121  -0.349859  -0.374672  -0.394997  -0.410428  -0.420783  -0.425996  -0.426043  -0.420933  -0.410719   -0.39552  -0.375519  -0.350959  -0.322138  -0.289407  -0.253163  -0.213846  -0.171933  -0.127934 -0.0823809 -0.0358282  0.0111594  0.0580116    0.10416   0.149043   0.192118    0.23286   0.270776   0.305405   0.336326
   0.276303    0.293369    0.306874    0.316653     0.32259    0.324609    0.322688    0.316851    0.307174    0.293767    0.276767    0.256375    0.232918    0.206851     0.17853    0.147869    0.114194   0.0766721   0.0352004 -0.00890917  -0.0531113  -0.0946874   -0.131941   -0.164682   -0.193767   -0.220183   -0.244383   -0.266179   -0.285057   -0.300521   -0.312261    -0.32014   -0.324106   -0.324142   -0.320253   -0.312483   -0.300919   -0.285702   -0.267016   -0.245089   -0.220186   -0.192611   -0.162698    -0.13081  -0.0973343  -0.0626769  -0.0272588  0.00849028   0.0441363   0.0792465    0.113395    0.146167    0.177164    0.206011    0.232358    0.255883
   0.186087     0.19758    0.206676    0.213262     0.21726     0.21862    0.217326    0.213396    0.206878    0.197849    0.186399    0.172665    0.156868    0.139311    0.120238   0.0995882   0.0769082   0.0516377    0.023707 -0.00600021  -0.0357698  -0.0637708  -0.0888606   -0.110911     -0.1305   -0.148291   -0.164589   -0.179268   -0.191982   -0.202397   -0.210304    -0.21561   -0.218281   -0.218306   -0.215687   -0.210453   -0.202665   -0.192417   -0.179832   -0.165064   -0.148293   -0.129721   -0.109575   -0.088099  -0.0655534  -0.0422121  -0.0183584   0.0057181   0.0297252   0.0533716     0.07637   0.0984414    0.119318    0.138746     0.15649    0.172334
  0.0936115   0.0993934    0.103969    0.107282    0.109293    0.109978    0.109327    0.107349    0.104071   0.0995284   0.0937688   0.0868597   0.0789128    0.070081   0.0604861   0.0500982   0.0386889   0.0259765   0.0119259 -0.00301843  -0.0179941  -0.0320801  -0.0447016  -0.0557944  -0.0656482  -0.0745981  -0.0827968  -0.0901815  -0.0965774   -0.101816   -0.105794   -0.108463   -0.109807   -0.109819   -0.108502   -0.105869   -0.101952  -0.0967959   -0.090465   -0.083036  -0.0745991  -0.0652567  -0.0551221  -0.0443185  -0.0329769   -0.021235 -0.00923527  0.00287651   0.0149534   0.0268487   0.0384182   0.0495213   0.0600233   0.0697966   0.0787228   0.0866933
